LAMMPS data file. Generated 2026-01-09 08:54:52.954177
6740 atoms
70 bonds
60 angles
50 dihedrals
0 impropers
4 atom types
1 bond types

0.0 14.769394404940591 xlo xhi
0.0 14.769497835581483 ylo yhi
0.0 43.711310009943 zlo zhi

Masses

1 1.0 
2 1.0 
3 1.0 
4 1.0 

Atoms # molecular

3678 3608 3  2.185557 5.366515 3.708691
3679 3609 3  13.794731 13.636505 10.380536
3680 3610 3  5.055591 8.521618 10.312845
3681 3611 3  8.960993 11.850975 3.985699
3682 3612 3  3.667358 11.323314 16.425952
3683 3613 3  7.294520 0.677064 7.015313
3684 3614 3  8.952793 1.430355 11.485376
3685 3615 3  2.943334 2.722348 3.729808
3686 3616 3  0.668516 8.515753 6.938638
3687 3617 3  5.050629 9.861596 4.170980
3688 3618 3  2.039341 14.645128 16.291535
3689 3619 3  14.410957 5.679891 8.860213
3690 3620 3  12.918226 7.083486 11.959496
3691 3621 3  9.471301 10.393452 3.221267
3692 3622 3  12.798478 0.833866 14.376426
3693 3623 3  4.407866 8.375991 7.935072
3694 3624 3  11.672525 6.158974 15.511666
3695 3625 3  12.140021 11.069025 12.524703
3696 3626 3  4.435774 3.305791 7.766860
3697 3627 3  4.512312 13.335131 7.896551
3698 3628 3  11.208624 4.726298 10.030001
3699 3629 3  2.450836 13.150922 10.341974
3700 3630 3  2.082242 9.925213 12.210392
3701 3631 3  13.881910 4.988121 16.979088
3702 3632 3  6.279431 14.741970 7.231642
3703 3633 3  0.859836 12.046684 15.674800
3704 3634 3  1.624951 12.743752 4.133381
3705 3635 3  1.403785 6.641434 13.763590
3706 3636 3  10.916638 14.451370 11.989062
3707 3637 3  4.425626 3.622709 16.692641
3708 3638 3  11.445051 13.080271 13.321945
3709 3639 3  10.100046 6.911659 21.701633
3710 3640 3  13.676859 11.738829 12.756522
3711 3641 3  10.662692 6.525845 7.986697
3712 3642 3  5.305891 6.832272 16.651953
3713 3643 3  3.920701 13.367778 1.637992
3714 3644 3  9.861216 14.343647 4.505858
3715 3645 3  1.407761 0.681628 16.799336
3716 3646 3  1.723435 13.558252 13.183056
3717 3647 3  4.105044 12.334610 1.282816
3718 3648 3  4.810865 3.143146 5.310924
3719 3649 3  14.649794 7.152894 1.254680
3720 3650 3  1.510644 8.453681 4.240586
3721 3651 3  10.498709 8.979429 8.124252
3722 3652 3  1.114336 10.397370 43.702954
3723 3653 3  5.675168 7.645597 10.632200
3724 3654 3  3.123850 8.753683 6.168844
3725 3655 3  7.469231 11.137684 9.496781
3726 3656 3  9.437958 0.862771 6.387781
3727 3657 3  7.681828 4.801236 5.079657
3728 3658 3  12.851475 12.185894 16.033725
3729 3659 3  12.493208 11.867480 9.589556
3730 3660 3  10.316933 0.164173 13.309808
3731 3661 3  8.527376 7.918518 19.890918
3732 3662 3  9.457861 9.361015 5.024618
3733 3663 3  9.393259 7.529936 8.858163
3734 3664 3  14.261989 7.391385 13.348504
3735 3665 3  10.026779 6.069269 7.129773
3736 3666 3  4.302332 13.607392 15.152006
3737 3667 3  2.569881 0.849773 0.108058
3738 3668 3  11.732915 10.783477 9.802697
3739 3669 3  1.185059 13.632623 14.470939
3740 3670 3  1.076954 10.682658 11.491453
3741 3671 3  11.081357 4.501124 18.291352
3742 3672 3  5.050083 6.599683 0.010250
3743 3673 3  12.543605 4.996707 2.270525
3744 3674 3  9.463556 6.190505 14.027069
3745 3675 3  1.907108 14.087876 17.244088
3746 3676 3  12.282570 6.847806 13.258735
3747 3677 3  9.308439 10.435046 20.680665
3748 3678 3  11.711246 5.611267 18.111797
3749 3679 3  11.926908 2.725979 10.360256
3750 3680 3  0.447028 0.691924 9.476050
3751 3681 3  13.695579 0.985819 5.257516
3752 3682 3  4.916818 3.411902 18.104156
3753 3683 3  9.152056 7.779692 7.139162
3754 3684 3  14.271155 7.533390 14.450008
3755 3685 3  8.961996 5.793144 4.568429
3756 3686 3  9.512505 12.833145 17.101230
3757 3687 3  0.538646 13.795823 13.156200
3758 3688 3  8.807673 5.622944 21.982967
3759 3689 3  3.772612 6.203778 1.305074
3760 3690 3  14.142112 7.155237 17.162738
3761 3691 3  10.385732 10.109832 1.682617
3762 3692 3  5.430755 8.756709 7.462204
3763 3693 3  7.154929 11.708704 14.608722
3764 3694 3  9.632003 6.966393 7.736731
3765 3695 3  8.694156 5.730293 16.352395
3766 3696 3  11.116807 7.562959 6.077527
3767 3697 3  9.363940 11.934887 2.233929
3768 3698 3  13.626341 4.870566 11.751011
3769 3699 3  7.950798 9.305684 3.525441
3770 3700 3  11.043180 5.717847 13.540555
3771 3701 3  13.948157 1.948856 7.851870
3772 3702 3  10.185950 10.825574 18.125555
3773 3703 3  10.217122 14.748649 6.524119
3774 3704 3  5.132462 4.601378 10.490971
3775 3705 3  6.321029 4.386122 5.376181
3776 3706 3  4.828503 5.629741 7.059401
3777 3707 3  10.987579 13.191747 11.744026
3778 3708 3  4.038601 6.172773 0.146283
3779 3709 3  2.749976 3.179909 11.044288
3780 3710 3  12.979154 5.165410 6.953355
3781 3711 3  11.317764 1.042669 10.304624
3782 3712 3  3.646374 14.106095 14.089266
3783 3713 3  10.074876 11.673347 8.061304
3784 3714 3  10.626571 3.397035 4.341168
3785 3715 3  1.052478 3.162184 5.240777
3786 3716 3  14.506004 0.211518 5.458344
3787 3717 3  8.997609 3.926377 13.014937
3788 3718 3  9.021228 11.829645 16.709951
3789 3719 3  2.670637 2.025989 5.611823
3790 3720 3  13.418133 8.903530 4.820817
3791 3721 3  4.204557 6.002136 6.094625
3792 3722 3  1.344741 2.700490 0.123030
3793 3723 3  7.810927 7.281216 11.285869
3794 3724 3  11.518114 5.834729 8.290560
3795 3725 3  0.086357 3.417817 13.943187
3796 3726 3  13.779991 8.777944 5.870748
3797 3727 3  10.448470 1.828564 0.397595
3798 3728 3  13.295332 8.079743 13.197221
3799 3729 3  13.307321 1.578439 3.585242
3800 3730 3  9.678980 12.194252 15.434696
3801 3731 3  10.067812 6.651120 13.199529
3802 3732 3  2.990695 4.533931 3.896060
3803 3733 3  14.326416 1.446679 10.136042
3804 3734 3  11.663907 13.804568 11.016769
3805 3735 3  0.007097 7.731311 11.563542
3806 3736 3  8.160774 0.632001 10.940047
3807 3737 3  12.063157 13.394702 4.806993
3808 3738 3  7.096924 4.821179 18.437652
3809 3739 3  6.910422 0.614225 13.874237
3810 3740 3  8.995272 8.301927 5.431200
3811 3741 3  5.824046 2.467204 3.755183
3812 3742 3  4.400925 14.169159 17.574008
3813 3743 3  0.361548 7.883042 2.568128
3814 3744 3  10.164943 10.249694 5.227502
3815 3745 3  8.570826 3.839915 17.323483
3816 3746 3  3.886671 10.516645 5.401007
3817 3747 3  5.702330 1.440460 11.563986
3818 3748 3  1.906250 5.293622 18.056873
3819 3749 3  2.995864 4.663674 5.294861
3820 3750 3  14.223726 6.098096 18.074757
3821 3751 3  4.956302 0.318324 10.196574
3822 3752 3  1.112861 3.507989 3.393532
3823 3753 3  10.534346 12.001676 1.893190
3824 3754 3  7.794856 8.864499 14.983836
3825 3755 3  10.789429 2.002794 5.427018
3826 3756 3  3.767912 3.548971 14.238503
3827 3757 3  8.933587 10.440930 6.594399
3828 3758 3  3.106223 9.951662 7.328328
3829 3759 3  4.120652 12.691143 2.500237
3830 3760 3  8.792453 9.502202 2.801841
3831 3761 3  12.092300 14.637204 17.366483
3832 3762 3  1.287836 12.234431 5.897628
3833 3763 3  14.022706 3.839201 16.856003
3834 3764 3  8.432490 12.798135 8.864362
3835 3765 3  0.623790 12.414131 1.548714
3836 3766 3  13.279581 13.969884 12.592069
3837 3767 3  13.481456 0.595492 0.688622
3838 3768 3  10.934139 13.876367 15.936581
3839 3769 3  10.723050 0.503621 2.253096
3840 3770 3  0.408303 14.585755 4.140152
3841 3771 3  1.870294 1.766246 12.374626
3842 3772 3  0.743251 12.400153 9.967683
3843 3773 3  6.304491 12.193694 6.763096
3844 3774 3  7.281369 2.788905 9.699751
3845 3775 3  10.178184 7.575223 3.731776
3846 3776 3  2.945665 14.548140 13.141408
3847 3777 3  10.831082 4.266253 12.149898
3848 3778 3  1.827747 12.056815 16.344104
3849 3779 3  3.108976 11.017042 12.806431
3850 3780 3  2.789437 13.694746 9.437191
3851 3781 3  4.767278 8.905289 19.797429
3852 3782 3  11.575594 5.574038 16.476287
3853 3783 3  0.742244 1.230106 6.040773
3854 3784 3  3.944766 12.477609 7.114911
3855 3785 3  9.974884 10.118159 13.819729
3856 3786 3  9.866246 6.316357 0.009024
3857 3787 3  8.995091 11.303695 0.001771
3858 3788 3  9.527739 8.396243 8.075903
3859 3789 3  6.599840 10.169503 7.044266
3860 3790 3  9.714475 3.408070 3.598980
3861 3791 3  12.040813 2.767104 17.242252
3862 3792 3  2.091407 12.398210 5.155506
3863 3793 3  10.076236 7.674605 19.276363
3864 3794 3  8.018483 8.978957 0.904699
3865 3795 3  13.788903 13.570682 14.100181
3866 3796 3  6.839782 9.259349 16.156313
3867 3797 3  4.398852 1.281063 2.648325
3868 3798 3  2.482660 3.131294 0.119759
3869 3799 3  11.314288 5.907642 1.676553
3870 3800 3  0.991282 12.301723 12.823082
3871 3801 3  6.353070 9.867576 1.017590
3872 3802 3  3.542620 10.141331 18.183105
3873 3803 3  12.695844 5.827429 8.886621
3874 3804 3  13.768709 3.844014 5.663801
3875 3805 3  6.271014 12.494262 14.505859
3876 3806 3  10.834298 5.277533 9.079924
3877 3807 3  10.623153 3.891941 8.861633
3878 3808 3  5.409524 3.100425 17.154447
3879 3809 3  8.353349 3.362536 2.911889
3880 3810 3  1.066250 2.694900 13.850331
3881 3811 3  6.368093 6.001191 9.393747
3882 3812 3  11.860935 7.669738 13.991137
3883 3813 3  8.902649 13.744274 9.804878
3884 3814 3  11.827356 8.605044 1.615504
3885 3815 3  5.358245 11.006970 3.482672
3886 3816 3  7.677798 14.730043 5.286076
3887 3817 3  11.227412 9.386372 8.975986
3888 3818 3  11.303942 10.713931 1.262197
3889 3819 3  0.503651 3.414196 0.412271
3890 3820 3  5.162585 0.167088 6.962012
3891 3821 3  12.516975 4.033410 16.159201
3892 3822 3  13.654768 11.658449 15.120016
3893 3823 3  0.111185 1.801263 15.450207
3894 3824 3  2.678694 9.938270 6.139344
3895 3825 3  5.942980 6.227113 2.672175
3896 3826 3  8.008809 13.737273 2.922807
3897 3827 3  8.963220 14.079982 18.162125
3898 3828 3  8.173036 5.418030 18.473284
3899 3829 3  7.009468 8.820616 17.153480
3900 3830 3  6.873007 8.965798 1.459294
3901 3831 3  8.250484 2.109553 9.321230
3902 3832 3  14.437737 8.608514 3.029480
3903 3833 3  8.774639 10.444017 19.615979
3904 3834 3  9.544588 11.234011 5.163588
3905 3835 3  7.313415 14.602537 7.801344
3906 3836 3  13.787574 6.497298 13.937014
3907 3837 3  3.866324 10.862202 7.731791
3908 3838 3  5.591400 4.445159 9.458465
3909 3839 3  10.353757 12.006771 4.139875
3910 3840 3  4.004558 2.983402 10.886969
3911 3841 3  7.380400 5.340414 12.389453
3912 3842 3  10.345989 0.443141 9.284410
3913 3843 3  12.800672 3.987042 9.762704
3914 3844 3  9.338995 12.753689 0.106213
3915 3845 3  9.146197 5.331990 10.382573
3916 3846 3  13.989785 9.933747 0.087143
3917 3847 3  11.730052 12.171580 15.197771
3918 3848 3  14.712845 2.302028 14.382977
3919 3849 3  10.823571 1.271429 15.974410
3920 3850 3  0.105058 9.550392 13.317033
3921 3851 3  9.432114 1.278638 16.166903
3922 3852 3  10.691092 6.244628 16.840959
3923 3853 3  6.753904 14.218159 14.410714
3924 3854 3  11.368077 11.877196 13.491979
3925 3855 3  5.370314 12.495554 2.925889
3926 3856 3  1.132081 2.663373 10.113701
3927 3857 3  12.351113 14.472585 6.593200
3928 3858 3  7.941664 9.416076 5.482768
3929 3859 3  9.133573 8.661900 0.879114
3930 3860 3  10.782053 2.630687 10.692904
3931 3861 3  6.288613 6.626321 0.220203
3932 3862 3  3.519670 5.036692 18.113059
3933 3863 3  9.355114 12.045198 10.836472
3934 3864 3  1.278952 4.938914 2.062826
3935 3865 3  8.482385 10.211327 13.472556
3936 3866 3  8.948089 10.375486 7.737123
3937 3867 3  2.247299 3.612817 7.981502
3938 3868 3  8.640727 6.098948 13.014593
3939 3869 3  8.661643 11.177661 1.784640
3940 3870 3  8.723011 2.441383 4.824280
3941 3871 3  1.014988 7.205685 1.762088
3942 3872 3  6.311596 3.620973 7.562125
3943 3873 3  1.263974 7.690404 3.300228
3944 3874 3  5.898616 14.751957 12.417523
3945 3875 3  5.087018 3.511675 11.030076
3946 3876 3  14.368661 4.447026 14.019032
3947 3877 3  12.620880 7.301957 17.029112
3948 3878 3  13.186697 8.065950 11.216409
3949 3879 3  3.495930 6.141806 8.848405
3950 3880 3  7.065430 12.069316 1.488980
3951 3881 3  13.625642 7.513035 16.236862
3952 3882 3  14.761535 0.584017 18.176852
3953 3883 3  10.269129 4.317743 13.105724
3954 3884 3  8.007129 0.069205 11.982500
3955 3885 3  9.610361 9.034373 13.685701
3956 3886 3  0.350501 2.239294 0.361079
3957 3887 3  1.905720 0.634064 14.269317
3958 3888 3  1.182402 8.092104 15.501931
3959 3889 3  9.520542 9.269323 7.220747
3960 3890 3  3.383099 9.539282 5.229641
3961 3891 3  4.885954 10.168988 6.470045
3962 3892 3  1.403154 9.115408 13.214674
3963 3893 3  7.232054 13.162762 14.648090
3964 3894 3  5.594613 7.408022 0.841217
3965 3895 3  2.773437 12.743140 4.292941
3966 3896 3  3.058353 7.631548 4.052276
3967 3897 3  12.076674 11.560222 10.652963
3968 3898 3  5.110915 7.353986 8.114558
3969 3899 3  7.144475 7.638697 7.976219
3970 3900 3  8.325667 13.828029 16.107380
3971 3901 3  14.085601 9.931765 2.079670
3972 3902 3  5.173844 1.230496 6.512267
3973 3903 3  10.548822 10.691876 3.634529
3974 3904 3  7.203246 1.506831 13.266246
3975 3905 3  11.576207 1.229791 4.969796
3976 3906 3  10.002333 1.737149 9.683840
3977 3907 3  11.560165 3.331657 16.150909
3978 3908 3  11.604774 2.067635 18.084365
3979 3909 3  8.289141 2.232109 2.982656
3980 3910 3  1.473811 10.565077 6.256199
3981 3911 3  8.485588 2.556161 10.316429
3982 3912 3  5.603993 2.339581 9.482659
3983 3913 3  12.274165 4.090881 13.263057
3984 3914 3  2.880499 9.653645 4.172890
3985 3915 3  6.328316 4.471347 19.149863
3986 3916 3  7.070604 12.695701 12.403236
3987 3917 3  9.217496 2.423545 8.841541
3988 3918 3  11.915524 10.430355 10.932196
3989 3919 3  0.388099 2.080006 10.698914
3990 3920 3  10.496019 6.285659 15.655377
3991 3921 3  0.657501 3.613152 16.964647
3992 3922 3  2.290489 1.599192 1.793868
3993 3923 3  3.956786 9.940740 4.330872
3994 3924 3  13.996142 11.169498 2.181300
3995 3925 3  0.051797 3.254527 3.567676
3996 3926 3  14.293529 5.363580 10.983720
3997 3927 3  11.421277 12.234182 9.943660
3998 3928 3  9.750793 0.752115 10.179807
3999 3929 3  3.402640 2.024711 10.452900
4000 3930 3  4.385799 13.639163 6.789469
4001 3931 3  11.931546 4.852172 15.350705
4002 3932 3  5.646310 11.375509 4.631617
4003 3933 3  10.394341 9.173563 15.410418
4004 3934 3  14.113240 6.504439 5.291780
4005 3935 3  5.321192 13.694980 3.096117
4006 3936 3  10.329613 8.277874 7.275318
4007 3937 3  0.393416 2.432094 7.455920
4008 3938 3  11.805037 2.927604 2.511241
4009 3939 3  12.873398 3.938443 4.763914
4010 3940 3  5.982130 12.098431 1.199154
4011 3941 3  6.285094 6.527495 14.414289
4012 3942 3  14.679804 5.610949 9.971131
4013 3943 3  8.874049 1.406299 10.372981
4014 3944 3  0.297738 12.576624 0.464917
4015 3945 4  14.200974 14.072258 25.520523
4016 3946 4  0.306378 9.774529 41.389161
4017 3947 4  12.310807 6.553025 37.373357
4018 3948 4  9.793429 4.178210 40.777906
4019 3949 4  14.638454 6.884166 33.858395
4020 3950 4  1.028730 6.245793 30.066134
4021 3951 4  5.297179 7.150950 29.322390
4022 3952 4  11.344822 7.567349 25.607375
4023 3953 4  13.246102 3.524527 33.218287
4024 3954 4  7.356310 12.707983 26.410610
4025 3955 4  1.569162 13.933723 40.315055
4026 3956 4  3.630104 4.311926 37.721677
4027 3957 4  7.117491 0.823518 40.742139
4028 3958 4  5.222096 7.703793 22.693959
4029 3959 4  6.282143 0.880211 29.384054
4030 3960 4  11.101199 2.000505 40.614069
4031 3961 4  10.839973 5.953655 29.081671
4032 3962 4  1.106398 3.073577 34.527138
4033 3963 4  6.323008 8.301307 37.965389
4034 3964 4  7.944484 9.962225 34.972689
4035 3965 4  14.178207 8.901857 34.912628
4036 3966 4  9.522348 6.236084 28.067354
4037 3967 4  6.266974 7.403434 28.839853
4038 3968 4  3.957120 0.421749 28.012013
4039 3969 4  12.326826 8.651478 41.859575
4040 3970 4  12.095017 12.082040 35.882467
4041 3971 4  3.729291 4.408572 27.486189
4042 3972 4  5.610338 11.818850 33.799554
4043 3973 4  7.117602 3.205984 38.766337
4044 3974 4  9.566649 4.586219 38.985768
4045 3975 4  4.694987 8.062836 25.999317
4046 3976 4  7.229682 2.161454 26.741728
4047 3977 4  3.711621 3.323306 37.132964
4048 3978 4  7.174891 9.770324 23.565843
4049 3979 4  14.463277 0.550462 36.323827
4050 3980 4  11.950638 14.003552 34.331612
4051 3981 4  10.057409 14.512880 31.400420
4052 3982 4  0.762507 9.274542 27.030612
4053 3983 4  14.024887 8.154018 38.100220
4054 3984 4  12.633832 8.656802 26.379568
4055 3985 4  8.855808 13.612249 26.795392
4056 3986 4  14.586814 7.073029 39.238304
4057 3987 4  7.788898 12.699876 37.752940
4058 3988 4  0.826964 7.234816 30.944072
4059 3989 4  6.503930 12.966024 40.155733
4060 3990 4  2.098998 2.769509 31.456466
4061 3991 4  10.929463 11.066883 29.626007
4062 3992 4  11.903945 14.354342 40.314634
4063 3993 4  3.936309 6.211773 33.920897
4064 3994 4  7.832156 13.326372 32.164161
4065 3995 4  5.790197 3.661774 38.003714
4066 3996 4  14.205369 10.003930 37.632452
4067 3997 4  12.275859 5.509502 42.508417
4068 3998 4  8.728583 8.608561 41.075452
4069 3999 4  12.823579 11.697026 32.365767
4070 4000 4  0.983005 7.685016 25.550743
4071 4001 4  1.451570 1.828152 35.197503
4072 4002 4  0.032318 10.773245 40.433207
4073 4003 4  11.787083 12.779964 34.422253
4074 4004 4  5.458647 12.948903 33.687948
4075 4005 4  3.637182 12.145434 34.534871
4076 4006 4  5.073298 13.815488 29.368265
4077 4007 4  7.445674 7.839379 30.741184
4078 4008 4  5.517649 7.417572 40.766157
4079 4009 4  2.913616 3.681684 31.293755
4080 4010 4  14.107726 5.629119 31.787285
4081 4011 4  5.142049 12.668844 38.634560
4082 4012 4  0.962707 11.755479 33.308494
4083 4013 4  8.695588 4.052831 29.577092
4084 4014 4  3.915058 6.738124 26.883101
4085 4015 4  5.692978 13.144812 37.689286
4086 4016 4  4.715202 11.092113 40.831501
4087 4017 4  3.172641 8.156986 39.845985
4088 4018 4  13.615220 9.504672 28.486558
4089 4019 4  4.801066 10.664173 31.132720
4090 4020 4  0.643102 5.473699 25.770754
4091 4021 4  1.579126 3.231341 30.430607
4092 4022 4  8.690876 12.759920 28.450930
4093 4023 4  13.809571 3.613552 35.423477
4094 4024 4  13.667892 5.491480 39.935227
4095 4025 4  14.609764 3.580591 29.021163
4096 4026 4  12.124535 11.851856 27.226944
4097 4027 4  0.536898 9.399224 29.276736
4098 4028 4  2.295710 2.375460 30.006700
4099 4029 4  8.476368 0.041619 28.303851
4100 4030 4  6.937728 9.137938 31.665517
4101 4031 4  12.714008 2.027168 25.951777
4102 4032 4  2.234122 7.723308 27.157098
4103 4033 4  8.171606 7.667064 40.750612
4104 4034 4  4.159056 4.002960 34.492634
4105 4035 4  5.145894 13.378053 27.152030
4106 4036 4  14.104941 10.300253 32.568351
4107 4037 4  5.187692 14.128750 31.682747
4108 4038 4  8.538169 12.240889 33.129729
4109 4039 4  9.932812 10.932918 33.358835
4110 4040 4  5.894262 11.269427 27.018014
4111 4041 4  1.658347 11.390889 29.558248
4112 4042 4  0.702123 12.910133 30.741094
4113 4043 4  10.349583 12.426829 26.847069
4114 4044 4  2.420197 14.299679 41.859965
4115 4045 4  10.962302 10.067207 32.233012
4116 4046 4  11.432963 0.732946 30.901580
4117 4047 4  10.158556 7.184908 34.774201
4118 4048 4  3.205188 6.366482 27.902718
4119 4049 4  2.703192 8.410062 25.420011
4120 4050 4  5.049098 14.643035 43.708822
4121 4051 4  3.784473 9.156573 27.868836
4122 4052 4  5.714846 10.700523 33.987874
4123 4053 4  14.134016 11.240915 42.447925
4124 4054 4  10.975899 9.327390 31.073173
4125 4055 4  13.065100 14.541339 34.931226
4126 4056 4  10.328227 6.345332 40.267896
4127 4057 4  9.712546 2.882442 43.272983
4128 4058 4  6.269271 1.907567 37.283864
4129 4059 4  12.985897 11.792400 36.891668
4130 4060 4  12.852944 9.445781 42.466847
4131 4061 4  12.797745 3.239810 40.210196
4132 4062 4  11.217587 3.716291 25.322548
4133 4063 4  12.624485 8.193732 30.208599
4134 4064 4  14.395500 10.456246 34.925057
4135 4065 4  13.858985 3.691026 38.996960
4136 4066 4  9.217921 2.182072 38.270297
4137 4067 4  8.183168 8.436972 38.687635
4138 4068 4  1.772867 12.577636 43.066556
4139 4069 4  13.091705 13.159154 35.992291
4140 4070 4  9.488686 9.459518 36.360482
4141 4071 4  2.870443 11.090299 42.042604
4142 4072 4  1.594735 8.127877 38.592433
4143 4073 4  14.367295 12.947976 27.742691
4144 4074 4  11.895727 2.162304 39.344816
4145 4075 4  3.624548 3.016722 28.901978
4146 4076 4  9.518777 8.793698 26.375297
4147 4077 4  6.662416 0.845853 42.145308
4148 4078 4  11.835265 5.341443 40.690648
4149 4079 4  10.934425 6.733227 28.154476
4150 4080 4  2.073525 4.249810 26.444614
4151 4081 4  12.706241 6.501323 27.561483
4152 4082 4  7.035968 6.084596 28.197514
4153 4083 4  12.076795 12.419376 41.406481
4154 4084 4  2.912203 1.457286 42.000407
4155 4085 4  2.041793 2.876822 33.402635
4156 4086 4  8.174274 0.742207 37.390585
4157 4087 4  12.617211 11.080461 28.083054
4158 4088 4  14.476213 3.837654 31.912227
4159 4089 4  10.975278 5.969273 39.350167
4160 4090 4  1.258501 6.002705 40.338232
4161 4091 4  0.483373 10.838271 39.359223
4162 4092 4  5.740465 0.042144 25.772924
4163 4093 4  5.040101 0.081989 39.243895
4164 4094 4  6.391865 3.979529 25.333081
4165 4095 4  11.794102 6.736913 42.434428
4166 4096 4  8.878086 3.931670 32.795313
4167 4097 4  13.928468 2.363246 30.598436
4168 4098 4  7.859569 6.324240 32.997984
4169 4099 4  13.886934 9.272739 38.413010
4170 4100 4  13.929477 7.776988 40.084514
4171 4101 4  5.050823 5.926520 39.776364
4172 4102 4  9.217972 9.629257 41.094618
4173 4103 4  13.509304 0.947586 31.867601
4174 4104 4  13.746900 12.334114 32.628370
4175 4105 4  5.970884 6.766234 42.558428
4176 4106 4  2.881811 6.837510 39.988708
4177 4107 4  2.787457 10.900946 32.709870
4178 4108 4  13.432696 7.644106 38.883589
4179 4109 4  14.275164 11.657387 38.300227
4180 4110 4  0.793107 0.144125 36.548641
4181 4111 4  10.544903 1.255439 32.734471
4182 4112 4  13.268938 3.107268 25.558975
4183 4113 4  13.248753 10.772546 39.704105
4184 4114 4  5.561901 13.679083 25.624504
4185 4115 4  4.426575 8.086234 27.409565
4186 4116 4  4.084178 9.618256 36.092029
4187 4117 4  0.247671 11.327393 30.339833
4188 4118 4  9.438326 0.273181 35.732274
4189 4119 4  3.468938 14.589083 25.600530
4190 4120 4  4.627874 9.038665 23.398307
4191 4121 4  3.015834 3.595730 41.317891
4192 4122 4  3.678574 0.960984 34.701429
4193 4123 4  14.169849 9.266311 42.005769
4194 4124 4  12.541304 3.186477 41.383038
4195 4125 4  8.943449 13.272493 41.238461
4196 4126 4  10.068261 13.557248 42.765891
4197 4127 4  9.694724 1.814520 25.890005
4198 4128 4  6.909498 10.283576 39.947855
4199 4129 4  2.382832 1.097058 39.781792
4200 4130 4  13.234882 6.475732 36.651566
4201 4131 4  6.849280 3.437192 32.053486
4202 4132 4  5.138687 3.998806 29.142778
4203 4133 4  6.201436 5.692873 22.921330
4204 4134 4  7.889970 4.106579 32.325136
4205 4135 4  13.931635 1.229390 32.963357
4206 4136 4  1.444631 10.304138 42.193088
4207 4137 4  8.280362 6.000469 41.910343
4208 4138 4  11.141622 12.319766 31.416051
4209 4139 4  12.180814 5.029361 34.523283
4210 4140 4  2.511067 1.278793 40.877437
4211 4141 4  8.057727 8.728582 33.631185
4212 4142 4  7.316211 14.393687 31.811787
4213 4143 4  4.665373 0.782734 41.336664
4214 4144 4  9.637021 13.327392 30.474591
4215 4145 4  6.595676 3.354154 36.014723
4216 4146 4  1.940723 9.887157 40.215325
4217 4147 4  3.812637 2.419438 33.801053
4218 4148 4  13.263702 5.196080 41.627023
4219 4149 4  1.036597 4.802506 27.641380
4220 4150 4  9.724346 4.911638 33.335148
4221 4151 4  6.423023 1.649400 40.237852
4222 4152 4  12.732704 5.558525 28.573857
4223 4153 4  1.767668 5.692645 41.464307
4224 4154 4  13.206190 0.655691 36.289644
4225 4155 4  0.407232 13.915529 27.554494
4226 4156 4  3.638440 11.081556 38.598462
4227 4157 4  10.670184 0.715097 39.544531
4228 4158 4  7.461964 14.105122 26.165694
4229 4159 4  13.147558 2.162893 38.662721
4230 4160 4  13.571009 13.953257 41.332318
4231 4161 4  0.470731 3.695089 27.245505
4232 4162 4  10.657779 13.354980 39.840967
4233 4163 4  2.745819 6.450232 26.501586
4234 4164 4  7.655237 8.887812 30.255142
4235 4165 4  8.267348 4.645231 42.383587
4236 4166 4  2.211778 10.977350 25.364640
4237 4167 4  4.819275 11.401502 38.446918
4238 4168 4  9.968202 12.137178 31.538601
4239 4169 4  10.926446 2.826439 30.546826
4240 4170 4  5.736531 3.775881 40.376565
4241 4171 4  0.467058 2.804314 33.629557
4242 4172 4  2.463908 12.077935 41.090131
4243 4173 4  3.488514 7.833897 35.230561
4244 4174 4  3.954142 10.057980 28.673076
4245 4175 4  13.233251 7.353413 28.044426
4246 4176 4  5.266961 6.598876 35.545240
4247 4177 4  6.620661 8.614966 24.545005
4248 4178 4  10.042411 12.116110 35.184752
4249 4179 4  9.386414 8.537040 37.160451
4250 4180 4  3.991673 14.143632 27.561318
4251 4181 4  4.055084 6.733936 28.615938
4252 4182 4  5.392791 3.270723 27.225325
4253 4183 4  6.236047 9.146794 33.873511
4254 4184 4  12.074945 6.157515 32.174207
4255 4185 4  7.436507 7.717162 29.379074
4256 4186 4  10.997208 1.386298 26.525938
4257 4187 4  0.745059 1.188081 29.461826
4258 4188 4  0.784633 0.007336 32.022937
4259 4189 4  12.914817 6.353895 34.517683
4260 4190 4  9.007784 11.432399 31.284710
4261 4191 4  13.974413 6.619819 40.084961
4262 4192 4  8.262564 12.079939 27.285020
4263 4193 4  2.904076 9.036633 41.778158
4264 4194 4  1.128630 1.077107 32.292369
4265 4195 4  4.495770 9.641187 40.917841
4266 4196 4  4.380047 10.449931 25.291448
4267 4197 4  1.034453 13.606262 36.056363
4268 4198 4  0.332629 0.421657 37.537560
4269 4199 4  14.655646 14.481073 33.535730
4270 4200 4  6.647732 10.810530 27.882007
4271 4201 4  13.379472 5.206719 38.827792
4272 4202 4  6.617442 2.358395 32.321083
4273 4203 4  4.456689 1.178531 39.003524
4274 4204 4  13.642409 6.178613 25.545371
4275 4205 4  12.370793 8.474691 35.232937
4276 4206 4  4.225809 14.638335 41.868047
4277 4207 4  4.690409 3.900458 36.946188
4278 4208 4  7.869118 6.745905 40.221627
