# Time-averaged data for fix temp_output
# TimeStep c_temp_core
133700 0.505442
133800 0.520165
133900 0.498648
134000 0.494547
134100 0.501508
134200 0.511451
134300 0.512191
134400 0.514937
134500 0.507933
134600 0.532586
134700 0.499809
134800 0.515038
134900 0.506248
135000 0.51114
135100 0.500107
135200 0.499516
135300 0.509275
135400 0.51748
135500 0.499369
135600 0.510495
135700 0.504044
135800 0.520428
135900 0.503082
136000 0.5246
136100 0.521627
136200 0.499511
136300 0.50351
136400 0.52431
136500 0.510029
136600 0.517784
136700 0.502104
136800 0.502458
136900 0.494553
137000 0.498194
137100 0.515479
137200 0.513689
137300 0.487609
137400 0.494235
137500 0.522024
137600 0.508117
137700 0.483231
137800 0.49228
137900 0.516458
138000 0.498862
138100 0.507374
138200 0.501014
138300 0.508951
138400 0.495325
138500 0.509125
138600 0.496688
138700 0.524007
138800 0.506943
138900 0.497269
139000 0.514885
139100 0.505732
139200 0.516417
139300 0.510368
139400 0.508876
139500 0.503262
139600 0.507174
139700 0.490727
139800 0.506908
139900 0.496188
140000 0.515042
140100 0.493956
140200 0.489744
140300 0.497323
140400 0.502367
140500 0.499601
140600 0.502041
140700 0.512334
140800 0.504982
140900 0.501064
141000 0.510321
141100 0.487671
141200 0.515764
141300 0.497123
141400 0.514141
141500 0.496852
141600 0.503545
141700 0.496966
141800 0.501248
141900 0.508808
142000 0.504724
142100 0.520008
142200 0.496934
142300 0.500825
142400 0.509336
142500 0.508465
142600 0.517287
142700 0.502166
142800 0.49949
142900 0.516653
143000 0.493154
143100 0.488696
143200 0.48918
143300 0.502087
143400 0.495155
143500 0.512522
143600 0.507629
143700 0.488952
143800 0.483456
143900 0.502533
144000 0.506494
144100 0.51072
144200 0.499449
144300 0.505792
144400 0.499347
144500 0.508871
144600 0.501784
144700 0.489001
144800 0.51096
144900 0.495827
145000 0.500887
145100 0.523285
145200 0.5154
145300 0.498892
145400 0.512909
145500 0.501305
145600 0.51735
145700 0.501055
145800 0.511781
145900 0.527519
146000 0.498811
146100 0.513666
146200 0.494341
146300 0.485591
146400 0.50599
146500 0.504265
146600 0.503241
146700 0.488653
146800 0.504939
146900 0.504336
147000 0.497601
147100 0.5073
147200 0.519885
147300 0.516315
147400 0.509716
147500 0.493484
147600 0.510971
147700 0.512666
147800 0.50254
147900 0.503101
148000 0.504952
148100 0.50606
148200 0.513548
148300 0.503271
148400 0.49312
148500 0.510386
148600 0.519297
148700 0.511198
148800 0.493135
148900 0.51236
149000 0.517751
149100 0.508154
149200 0.499722
149300 0.507823
149400 0.504014
149500 0.506685
149600 0.498765
149700 0.520088
149800 0.502771
149900 0.515573
150000 0.507658
150100 0.511697
150200 0.507247
150300 0.502114
150400 0.502242
150500 0.512459
150600 0.515481
150700 0.506905
150800 0.506179
150900 0.504555
151000 0.502137
151100 0.488078
151200 0.502642
151300 0.507528
151400 0.508981
151500 0.491458
151600 0.51579
151700 0.507508
151800 0.508074
151900 0.502816
152000 0.492885
152100 0.512635
152200 0.508648
152300 0.511969
152400 0.495529
152500 0.498374
152600 0.495542
152700 0.49108
152800 0.509444
152900 0.494492
153000 0.504145
153100 0.506804
153200 0.493019
153300 0.48586
153400 0.502364
153500 0.496676
153600 0.496473
153700 0.505253
153800 0.50671
153900 0.515686
154000 0.508208
154100 0.492924
154200 0.50097
154300 0.504023
154400 0.499789
154500 0.510465
154600 0.506337
154700 0.519658
154800 0.524509
154900 0.513101
155000 0.502376
155100 0.511594
155200 0.503861
155300 0.519261
155400 0.5148
155500 0.510765
155600 0.512654
155700 0.510007
155800 0.523764
155900 0.519612
156000 0.500643
156100 0.483511
156200 0.507948
156300 0.516485
156400 0.502848
156500 0.502771
156600 0.50796
156700 0.502311
156800 0.492747
156900 0.505332
157000 0.514618
157100 0.514743
157200 0.518512
157300 0.494878
157400 0.515177
157500 0.504654
157600 0.5044
157700 0.508115
157800 0.512505
157900 0.516013
158000 0.511146
158100 0.506085
158200 0.501844
158300 0.509437
158400 0.49765
158500 0.502618
158600 0.507173
158700 0.505697
158800 0.507294
158900 0.494151
159000 0.505711
159100 0.499768
159200 0.499593
159300 0.492568
159400 0.508462
159500 0.502147
159600 0.505924
159700 0.515599
159800 0.508365
159900 0.492349
160000 0.506079
160100 0.508326
160200 0.516138
160300 0.524026
160400 0.505316
160500 0.494544
160600 0.507507
160700 0.509051
160800 0.519472
160900 0.491765
161000 0.504312
161100 0.503379
161200 0.505817
161300 0.49634
161400 0.521385
161500 0.505072
161600 0.499894
161700 0.510091
161800 0.505527
161900 0.515974
162000 0.521379
162100 0.514707
162200 0.511794
162300 0.497478
162400 0.503108
162500 0.504154
162600 0.509174
162700 0.504514
162800 0.510343
162900 0.506103
163000 0.502385
163100 0.498424
163200 0.505872
163300 0.498728
163400 0.50927
163500 0.494682
163600 0.509423
163700 0.517869
163800 0.511753
163900 0.493101
164000 0.515446
164100 0.530637
164200 0.511899
164300 0.497962
164400 0.509083
164500 0.499071
164600 0.505441
164700 0.501809
164800 0.507278
164900 0.513311
165000 0.50836
165100 0.497267
165200 0.506621
165300 0.51428
165400 0.504068
165500 0.503001
165600 0.50267
165700 0.503902
165800 0.507001
165900 0.514203
166000 0.510453
166100 0.505697
166200 0.521294
166300 0.493771
166400 0.507739
166500 0.504437
166600 0.501602
166700 0.511191
166800 0.506699
166900 0.497017
167000 0.506318
167100 0.515392
167200 0.501123
167300 0.512247
167400 0.508835
167500 0.510235
167600 0.515837
167700 0.499396
167800 0.511179
167900 0.507463
168000 0.501646
168100 0.50136
168200 0.520473
168300 0.509433
168400 0.514329
168500 0.499793
168600 0.521611
168700 0.484899
168800 0.523214
168900 0.501543
169000 0.48986
169100 0.508643
169200 0.501222
169300 0.502062
169400 0.514222
169500 0.518514
169600 0.50939
169700 0.509262
169800 0.500316
169900 0.504736
170000 0.514463
170100 0.50625
170200 0.511556
170300 0.503551
170400 0.499942
170500 0.501034
170600 0.512405
170700 0.501244
170800 0.517417
170900 0.510857
171000 0.509587
171100 0.506829
171200 0.50478
171300 0.505327
171400 0.51147
171500 0.516744
171600 0.5005
171700 0.504388
171800 0.492282
171900 0.52198
172000 0.508374
172100 0.489352
172200 0.514145
172300 0.507505
172400 0.490892
172500 0.500636
172600 0.495631
172700 0.508066
172800 0.504831
172900 0.501534
173000 0.504966
173100 0.516029
173200 0.493806
173300 0.503007
173400 0.501984
173500 0.504952
173600 0.507514
173700 0.527669
173800 0.521382
173900 0.506014
